sentence,label,label_id
"Upon the Fleece being removed an attendant placed for the purpose gathers up it, and handed over to the Sorter, who spreads it upon a table and removes dirty and jagged parts, and sometimes it is classed.",active,1
"A small ground frame opened or locked by a special key attached to the interlocking machinery in the adjoining signal cabin on a double - line railway, or can work such Sidings attached to the train staff on a single line.",active,1
"Major graves commanded the left wing, and was composed of the companies of Hamilton, Williams, and Kelly.",active,1
"It softened her herself, and she yielded one point in return.",active,1
"Here, for the purpose of raising the railway to the proper level, the Bank of the old river bed had been destroyed for a short distance, and instead of the miniature red cliffs, with their leafy screen of brambles and dwarf Oaks, the ugly side of the embankment skirted the Marsh.",active,1
Any vain speculations not disturbed his honest hunger.,active,1
"Streams of water from the andes feed this Lake, which is the highest body of water in the Western Hemisphere, and is so cold that ice is formed along the edge every night in the year although the Lake itself is never frozen over.",active,1
"Drinking had accompanied the smoking, and there were several speeches.",active,1
"Without loss of time, a purchase bribed to loquacity the shopkeeper to whom the House belonged.",active,1
"The sand drawn in at the bottom of the well through the Snore - holes frequently choked the pumps, or Apertures through which the water to be raised is admitted.",active,1
"Craft which, from a height of anything under a thousand feet, machine - gun whatever worthwhile objects they spot do other guerilla work.",active,1
"Their foibles have made men, but in those cases weakness in some directions has been more than compensated for by strength in others.",active,1
An ever - growing crowd lined both sides.,active,1
The cadet Adjutant then would publish the Delinquencies of the day previous.,active,1
"The fairy Queen of Kerry created the upper Killarney Lake to punish her lover, the young Prince O ’ Donohue.",active,1
"On this occasion, instead of leading the procession, a priest, preceded him scarcely less gorgeously robed than himself, who held aloft a beautiful banner of crimson cloth Emblazoned with the figure of the sun.",active,1
Astrology had fixed a lucky hour for cutting the hair,active,1
Yet such a visionary danger not would cow him.,active,1
"Brother Frey had erected a neat - looking brick church, and well - built huts in which they were living at the time.",active,1
"The ruling engine sometimes rules the sky in vignettes in the genuine, and always appears soft, smooth, and perfectly done, and in this case the lines taper off gradually.",active,1
The woman who rented the room hired them.,active,1
"Two others bearing upon silver and gold dishes to the mother and Validéh respectively the instruments used by the surgeon, follow a Eunuch, arriving breathless to announce to a trembling Sultana that her son ’ s circumcision has been successfully accomplished.",active,1
"The fact that my Kinsman, the HON . made my brief visit to Paris more agreeable",active,1
The knowledge that a second defeat would leave him not merely discredited but practically penniless depressed him.,active,1
"Colored pencil plainly should number at its head each pamphlet, with the figure of its place in the volume, and the number of the case, containing it, which should also be Volumed, and assigned to shelves containing books on related subjects.",active,1
"General Birdwood, issued a rather melancholy call to arms the pith of which was that for the first few days there would be no transport of any kind.",active,1
"In the cities of Asia and Greece, Paul had told some of the Vilest among the vile, “ you must become new creatures in Christ, ” “ you must die to sin and rise again to righteousness . ”",active,1
